person,personLabel,date,year,date_precision,date_certainty,date_label,date_level,date_string,date_propLabel,prop_valueLabel,qual_date_prop,date_prop,prop_value,prop_label,month,day,m,nice_date,category,date_text,s
Q710,Rachel Maxwell Hyslop,1942-10-29T00:00:00Z,1942,ymd,NA,point in time,qual,1942-10-29,election to SAL proposed by,Sidney Smith,P1,P16,Q810,election to SAL proposed by,10,302,October,29 October 1942,other,1942-10-29,Q710-dcc17c53-4d4c-d298-ae36-05a7e5be6651
Q863,Dorothy Annie Elizabeth Garrod,1942-10-29T00:00:00Z,1942,ymd,NA,point in time,qual,1942-10-29,spoke at,Society of Antiquaries of London Meeting,P1,P23,Q1,spoke at,10,302,October,29 October 1942,other,1942-10-29,Q863-5a3722da-4491-bfd0-9464-44843143b01e
Q867,Lily Frances Chitty,1942-11-04T00:00:00Z,1942,ymd,NA,point in time,qual,1942-11-04,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,11,308,November,4 November 1942,other,1942-11-04,Q867-16b78758-4030-430a-c7f1-901cf1d9edca
Q1116,Phoebe Alice Marion Keef,1942-11-04T00:00:00Z,1942,ymd,NA,point in time,qual,1942-11-04,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,11,308,November,4 November 1942,other,1942-11-04,Q1116-74a76232-48fd-9c4c-0d8b-f865120f6ea1
Q1113,Renee Marcouse,1942-12-02T00:00:00Z,1942,ymd,NA,point in time,qual,1942-12-02,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,12,336,December,2 December 1942,other,1942-12-02,Q1113-e13a45a8-44dc-4361-3881-1351807f5a15
Q668,Edith Bradley,1943-01-01T00:00:00Z,1943,y,NA,point in time,main,1943-00-00,date of death,NA,NA,P15,NA,date of death,1,1,January,1943,death,1943-01-01,Q668-37bddaed-4588-a68b-cc91-c6f4f11e8124
Q1065,Helen Mary Tirard,1943-01-01T00:00:00Z,1943,y,NA,point in time,main,1943-00-00,date of death,NA,NA,P15,NA,date of death,1,1,January,1943,death,1943-01-01,Q1065-ca865440-4073-6e35-447f-85a0802f4c49
Q1099,Mary P. Perry,1943-01-01T00:00:00Z,1943,y,NA,point in time,main,1943-00-00,date of death,NA,NA,P15,NA,date of death,1,1,January,1943,death,1943-01-01,Q1099-eee32562-4f5c-4d47-d3a7-b54b5cfda99b
Q219,Thomazine Mary Lockyer,1943-01-01T00:00:00Z,1943,y,NA,point in time,main,1943-00-00,date of death,NA,NA,P15,NA,date of death,1,1,January,1943,death,1943-01-01,Q219-539C1299-1C50-486B-9B4B-E15BFF551CC1
Q1706,Joan Radcliffe Kirk,1943-01-01T00:00:00Z,1943,y,NA,end time,qual,1943-00-00,educated at,Oxford Home Students,P28,P94,Q3271,educated at,1,1,January,1943,education,1943-01-01,Q1706-4e336aa0-4857-d9d8-01a0-9f20ec1dae48
Q901,Dorothy Gardiner,1943-01-01T00:00:00Z,1943,y,NA,point in time,qual,1943-00-00,acknowledged for role,t80270,P1,P144,_:t80270,acknowledged for role,1,1,January,1943,other,1943-01-01,Q901-ec197056-4866-2626-d5e8-a864240e0ef1
Q1114,Helen O'Neil,1943-01-01T00:00:00Z,1943,y,NA,start time,qual,1943-00-00,director of archaeological fieldwork,Excavations at Park Street Villa,P27,P36,Q2668,director of archaeological fieldwork,1,1,January,1943,other,1943-01-01,Q1114-a1f74615-4727-65a9-17dd-5cca82b52e7c
Q1113,Renee Marcouse,1943-01-01T00:00:00Z,1943,y,NA,point in time,qual,1943-00-00,resided at,London NW,P1,P29,Q2038,resided at,1,1,January,1943,other,1943-01-01,Q1113-4a2ab990-412a-c541-1b75-12ba8098b5f9
Q809,Barbara Parker,1943-01-01T00:00:00Z,1943,y,NA,point in time,qual,1943-00-00,resided at,London SW,P1,P29,Q2040,resided at,1,1,January,1943,other,1943-01-01,Q809-eaf85b80-4222-5a3c-9270-90143391bde5
Q1119,Aileen Fox,1943-01-01T00:00:00Z,1943,y,NA,point in time,qual,1943-00-00,resided at,Rhiwbina,P1,P29,Q1776,resided at,1,1,January,1943,other,1943-01-01,Q1119-44313274-43dc-a393-83e0-65c54ef863ad
Q1675,Audrey Williams,1943-01-01T00:00:00Z,1943,y,NA,point in time,qual,1943-00-00,resided at,Swansea,P1,P29,Q1301,resided at,1,1,January,1943,other,1943-01-01,Q1675-024cb999-4866-cb6b-c2eb-378330a0339a
Q709,Kathleen Mary Kenyon,1943-01-01T00:00:00Z,1943,y,NA,point in time,qual,1943-00-00,served on,Council,P1,P102,Q293,served on,1,1,January,1943,other,1943-01-01,Q709-a9ae89c9-48d2-5936-84be-d19393b058e3
Q153,Eliza Jeffries Davis,1943-01-01T00:00:00Z,1943,y,NA,end time,qual,1943-00-00,was fellow of,Royal Historical Society,P28,P75,Q432,was fellow of,1,1,January,1943,other,1943-01-01,Q153-a524888f-4a2c-2072-d4f9-63e21f229be9
Q1119,Aileen Fox,1943-01-01T00:00:00Z,1943,y,latest,latest date,qual,1943-00-00,employed as,Academic,P51,P105,Q152,employed as,1,1,January,1943,work,1943-01-01,Q1119-4ce31692-4723-93a1-65f0-5bdb1a03d540
Q1675,Audrey Williams,1943-01-01T00:00:00Z,1943,y,NA,point in time,qual,1943-00-00,held position,Honorary Curator,P1,P17,Q1319,held position,1,1,January,1943,work,1943-01-01,Q1675-0d5533e1-42a1-4290-1b8b-2b81e1cc9662
Q1675,Audrey Williams,1943-01-01T00:00:00Z,1943,y,NA,point in time,qual,1943-00-00,held position,Honorary Secretary,P1,P17,Q190,held position,1,1,January,1943,work,1943-01-01,Q1675-b8758f64-46f8-aa42-87e8-cba1f90531f9
Q709,Kathleen Mary Kenyon,1943-01-01T00:00:00Z,1943,y,NA,point in time,qual,1943-00-00,held position,Secretary,P1,P17,Q287,held position,1,1,January,1943,work,1943-01-01,Q709-c2364cbd-4d52-e3c6-0730-81e526465d94
Q1552,Lilian Mary Lindsay,1943-01-01T00:00:00Z,1943,y,NA,point in time,qual,1943-00-00,held position,Vice President,P1,P17,Q312,held position,1,1,January,1943,work,1943-01-01,Q1552-6648bb1e-4d88-99ad-ee35-38809e91bd24
Q1288,Beatrice Colquhoun,1943-01-01T00:00:00Z,1943,y,NA,point in time,qual,1943-00-00,held position,t80397,P1,P17,_:t80397,held position,1,1,January,1943,work,1943-01-01,Q1288-048e1226-45f7-9a19-b01a-f6da2e9148f1
Q87,Joan Elizabeth Blomfield,1943-01-07T00:00:00Z,1943,ymd,NA,point in time,main,1943-01-07,was married in (PIT value),NA,NA,P130,NA,was married in,1,7,January,7 January 1943,other,1943-01-07,Q87-96a04913-484c-7f31-8fbd-98e3b43c4c1e
Q1324,Cecily M. Baker,1943-01-27T00:00:00Z,1943,ymd,NA,point in time,qual,1943-01-27,corresponded with,Society of Antiquaries of London,P1,P73,Q8,corresponded with,1,27,January,27 January 1943,other,1943-01-27,Q1324-3bf6f185-47be-fdc7-e8a5-82c2b68b5d09
Q1324,Cecily M. Baker,1943-01-27T00:00:00Z,1943,ymd,NA,start time,qual,1943-01-27,held position,Local Secretary,P27,P17,Q2840,held position,1,27,January,27 January 1943,work,1943-01-27,Q1324-64961fcd-41f1-f040-233c-1a7841d8bb3d
Q1119,Aileen Fox,1943-01-28T00:00:00Z,1943,ymd,NA,point in time,qual,1943-01-28,election to SAL proposed by,Courtenay Arthur Ralegh Radford,P1,P16,Q261,election to SAL proposed by,1,28,January,28 January 1943,other,1943-01-28,Q1119-c5583bdd-4a42-7b26-2971-71fa01d9237e
Q1675,Audrey Williams,1943-01-28T00:00:00Z,1943,ymd,NA,point in time,qual,1943-01-28,election to SAL proposed by,William Francis Grimes,P1,P16,Q1457,election to SAL proposed by,1,28,January,28 January 1943,other,1943-01-28,Q1675-445ae8b0-4b3e-3b8d-da89-721d3799e80d
Q57,Rose Graham,1943-02-03T00:00:00Z,1943,ymd,NA,point in time,qual,1943-02-03,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,2,34,February,3 February 1943,other,1943-02-03,Q57-a8323665-4b10-baf3-83b9-f8364cbe4776
Q1091,Rachel Evelyn White,1943-02-25T00:00:00Z,1943,ymd,NA,point in time,main,1943-02-25,date of death,NA,NA,P15,NA,date of death,2,56,February,25 February 1943,death,1943-02-25,Q1091-0752e386-4cbc-8f4f-0e7b-d657cfe4274e
Q809,Barbara Parker,1943-02-25T00:00:00Z,1943,ymd,NA,point in time,qual,1943-02-25,election to SAL proposed by,Sidney Smith,P1,P16,Q810,election to SAL proposed by,2,56,February,25 February 1943,other,1943-02-25,Q809-b20f095b-459c-4bd9-0acf-615b771b3925
Q867,Lily Frances Chitty,1943-03-03T00:00:00Z,1943,ymd,NA,point in time,qual,1943-03-03,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,3,62,March,3 March 1943,other,1943-03-03,Q867-0b318484-475d-710e-946c-ebe3bbe183e5
Q1116,Phoebe Alice Marion Keef,1943-03-03T00:00:00Z,1943,ymd,NA,point in time,qual,1943-03-03,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,3,62,March,3 March 1943,other,1943-03-03,Q1116-e627c51c-4425-0fb0-bd6a-b2df22399fb6
Q804,Peggy Piggott,1943-03-10T00:00:00Z,1943,ymd,NA,point in time,qual,1943-03-10,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,3,69,March,10 March 1943,other,1943-03-10,Q804-0b4ba03f-4e4b-52f5-9dc6-69b9cdbbd660
Q800,Margot Eates,1943-04-09T00:00:00Z,1943,ymd,NA,point in time,qual,1943-04-09,work(s) published in,Country Life,P1,P101,Q3352,work(s) published in,4,99,April,9 April 1943,other,1943-04-09,Q800-5fc302ab-4d50-a91a-f072-96dc4fcf15e7
Q3765,Georgiana Burnett Aitken,1943-04-25T00:00:00Z,1943,ymd,NA,point in time,main,1943-04-25,date of death,NA,NA,P15,NA,date of death,4,115,April,25 April 1943,death,1943-04-25,Q3765-62415b2f-4eba-b499-abef-1f6613896335
Q133,Margerie Venables Taylor,1943-05-26T00:00:00Z,1943,ymd,NA,point in time,qual,1943-05-26,corresponded with,Society of Antiquaries of London,P1,P73,Q8,corresponded with,5,146,May,26 May 1943,other,1943-05-26,Q133-49353090-4385-48cc-9a56-e9bf9002ee2c
Q807,Elsie Margaret Clifford,1943-05-27T00:00:00Z,1943,ymd,NA,point in time,qual,1943-05-27,election to SAL proposed by,Roland Austin,P1,P16,Q808,election to SAL proposed by,5,147,May,27 May 1943,other,1943-05-27,Q807-4a5868af-44ec-73d1-ead4-6e7ee70212c8
Q712,Katherine Margaret Richardson,1943-06-02T00:00:00Z,1943,ymd,NA,end time,qual,1943-06-02,served on,Council,P28,P102,Q293,served on,6,153,June,2 June 1943,other,1943-06-02,Q712-1dac0e54-45b9-20be-54f8-8623b7c81504
Q805,Margaret Dickens Whinney,1943-06-02T00:00:00Z,1943,ymd,NA,start time,qual,1943-06-02,served on,Council,P27,P102,Q293,served on,6,153,June,2 June 1943,other,1943-06-02,Q805-634c10a1-462c-ad7f-046f-0b054e4816d7
Q1112,Margaret Envys Wood,1943-06-02T00:00:00Z,1943,ymd,NA,end time,qual,1943-06-02,served on,Council,P28,P102,Q293,served on,6,153,June,2 June 1943,other,1943-06-02,Q1112-279dcaa6-4106-cf88-7919-9bfb606ad215
Q1099,Mary P. Perry,1943-06-02T00:00:00Z,1943,ymd,NA,end time,qual,1943-06-02,served on,Council,P28,P102,Q293,served on,6,153,June,2 June 1943,other,1943-06-02,Q1099-f3d5de20-4126-ffcc-d71a-94efbe8919ea
Q108,Norah Jolliffe,1943-06-02T00:00:00Z,1943,ymd,NA,start time,qual,1943-06-02,served on,Council,P27,P102,Q293,served on,6,153,June,2 June 1943,other,1943-06-02,Q108-281b37f8-4fef-efa3-e042-4758f5ab0995
Q805,Margaret Dickens Whinney,1943-06-02T00:00:00Z,1943,ymd,NA,point in time,qual,1943-06-02,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,6,153,June,2 June 1943,other,1943-06-02,Q805-4abd3db9-4931-c519-c31a-385e62a61c08
Q800,Margot Eates,1943-06-02T00:00:00Z,1943,ymd,NA,point in time,qual,1943-06-02,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,6,153,June,2 June 1943,other,1943-06-02,Q800-b9464a92-470d-7ae1-d32a-60b382351fbb
Q875,Mary Kitson Clark,1943-07-05T00:00:00Z,1943,ymd,NA,point in time,main,1943-07-05,was married in (PIT value),NA,NA,P130,NA,was married in,7,186,July,5 July 1943,other,1943-07-05,Q875-985C5493-BC52-43EF-84EF-153BB8D5837B
Q916,Agnes Conway Horsfield,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q916-67de2292-460c-32a1-d4c3-0afc5b142b8c
Q1119,Aileen Fox,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q1119-793be5ec-4752-4eba-e295-47f83c564dee
Q294,Dina Portway Dobson,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q294-0e6595d4-477e-dd85-d5c2-b409c7f2b8d1
Q792,Dorothy Mary Mackay,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q792-cfae6f3a-46cf-4137-4eec-7e1d88c0d357
Q3831,Edith Stiassny,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q3831-70812e18-419e-ec3b-7c3a-5eb83673fab4
Q870,Gertrude Caton-Thompson,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q870-6de70f84-46f5-79e8-ed61-93210f8d4504
Q962,Hilda Lockhart Lorimer,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q962-e5a9933c-41b5-16c3-fa70-7c31f02e6ad9
Q106,Jacquetta Hawkes,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q106-dd8ccadf-4bbd-9698-b38b-5157c0964fde
Q713,Joan Mabel Frederica du Plat Taylor,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q713-ee4744f8-4077-02b3-d718-286d7e87913a
Q709,Kathleen Mary Kenyon,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q709-cfbb76e5-4ed4-e57d-4cdd-bb4c1dcac6d3
Q569,Margaret Alice Murray,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q569-75a9b352-48aa-ebd8-1028-7b8c7c61a933
Q805,Margaret Dickens Whinney,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q805-4a82e771-4991-328d-3372-4ea95d2c68d3
Q1121,Margaret Whitley,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q1121-a2446729-4cbd-09c5-d334-c7ce2ef44c18
Q133,Margerie Venables Taylor,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q133-415b634d-497f-858a-2de7-818f2318fff1
Q800,Margot Eates,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q800-3f7b2117-4c81-d1f7-67ff-64e58f1da6d3
Q875,Mary Kitson Clark,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q875-23383515-46e9-9615-efff-81c19dd04f51
Q1665,Olga Tufnell,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q1665-f13463f0-44ce-ad9e-315c-be39ae7d497b
Q1116,Phoebe Alice Marion Keef,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q1116-625abf1a-45e1-e11d-dced-67b3819dd5b4
Q876,Sylvia Benton,1943-08-01T00:00:00Z,1943,ym,NA,point in time,qual,1943-08-00,spoke at,Conference on the Future of Archaeology,P1,P23,Q1859,spoke at,8,213,August,August 1943,other,1943-08-01,Q876-b225537e-4f6e-2b96-2440-8d90b720c5e4
Q3675,Susan Stebbing,1943-09-11T00:00:00Z,1943,ymd,NA,point in time,main,1943-09-11,date of death,NA,NA,P15,NA,date of death,9,254,September,11 September 1943,death,1943-09-11,Q3675-34e14f81-44d1-68d1-337a-5868e40948ad
Q23,Eugénie Sellers Strong,1943-09-16T00:00:00Z,1943,ymd,NA,point in time,main,1943-09-16,date of death,NA,NA,P15,NA,date of death,9,259,September,16 September 1943,death,1943-09-16,Q23-4342dea7-462b-740f-ec93-bde2d461ee2a
Q792,Dorothy Mary Mackay,1943-10-02T00:00:00Z,1943,ymd,NA,edtf,main,1943-10-02,was widowed in,NA,NA,P133,NA,was widowed in,10,275,October,2 October 1943,other,1943-10-02,Q792-3f99b234-46f4-f42e-34a5-d259d0d6ffcf
Q133,Margerie Venables Taylor,1943-10-27T00:00:00Z,1943,ymd,NA,point in time,qual,1943-10-27,corresponded with,Society of Antiquaries of London,P1,P73,Q8,corresponded with,10,300,October,27 October 1943,other,1943-10-27,Q133-90da8e9c-4d57-d0ad-cefb-a6cbab0902cc
Q153,Eliza Jeffries Davis,1943-10-30T00:00:00Z,1943,ymd,NA,point in time,main,1943-10-30,date of death,NA,NA,P15,NA,date of death,10,303,October,30 October 1943,death,1943-10-30,Q153-DB284ED3-7915-492C-BFFB-AB4BE3456E42
Q709,Kathleen Mary Kenyon,1943-11-10T00:00:00Z,1943,ymd,NA,start time,qual,1943-11-10,served on,Joint Committee for Anthropological Training and Research,P27,P102,Q1117,served on,11,314,November,10 November 1943,other,1943-11-10,Q709-34e52510-4cb3-485f-e359-88f89408725d
Q804,Peggy Piggott,1943-11-10T00:00:00Z,1943,ymd,NA,point in time,qual,1943-11-10,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,11,314,November,10 November 1943,other,1943-11-10,Q804-39a4a385-4f0d-a60c-f22d-7d553c925a93
Q709,Kathleen Mary Kenyon,1943-11-17T00:00:00Z,1943,ymd,NA,point in time,qual,1943-11-17,spoke at,meeting,P1,P23,Q31,spoke at,11,321,November,17 November 1943,other,1943-11-17,Q709-c9784846-441c-dfa3-cd7e-a324628348e6
Q133,Margerie Venables Taylor,1943-11-17T00:00:00Z,1943,ymd,NA,point in time,qual,1943-11-17,spoke at,meeting,P1,P23,Q31,spoke at,11,321,November,17 November 1943,other,1943-11-17,Q133-6dccb9b7-48e8-bfe7-1a72-f61f295dab32
Q1326,Betty Burn,1943-11-17T00:00:00Z,1943,ymd,NA,point in time,qual,1943-11-17,was delegate at (item),meeting,P1,P71,Q31,was delegate at,11,321,November,17 November 1943,other,1943-11-17,Q1326-9aece66e-4e83-d913-b42e-0e384792f0cb
Q1324,Cecily M. Baker,1943-11-17T00:00:00Z,1943,ymd,NA,point in time,qual,1943-11-17,was delegate at (item),meeting,P1,P71,Q31,was delegate at,11,321,November,17 November 1943,other,1943-11-17,Q1324-88a5736a-4a5e-02f4-271b-31ca19f24521
Q1323,Edith M. Hunt,1943-11-17T00:00:00Z,1943,ymd,NA,point in time,qual,1943-11-17,was delegate at (item),meeting,P1,P71,Q31,was delegate at,11,321,November,17 November 1943,other,1943-11-17,Q1323-b598777b-462e-a020-474c-90b806e10c0b
Q709,Kathleen Mary Kenyon,1943-11-17T00:00:00Z,1943,ymd,NA,point in time,qual,1943-11-17,was delegate at (item),meeting,P1,P71,Q31,was delegate at,11,321,November,17 November 1943,other,1943-11-17,Q709-641c78d2-42f9-30e2-b16c-d5dac5cb5d32
Q1322,Laura Margaret Midgley,1943-11-17T00:00:00Z,1943,ymd,NA,point in time,qual,1943-11-17,was delegate at (item),meeting,P1,P71,Q31,was delegate at,11,321,November,17 November 1943,other,1943-11-17,Q1322-b070975c-491c-2289-0d71-0b65be91a76e
Q867,Lily Frances Chitty,1943-11-17T00:00:00Z,1943,ymd,NA,point in time,qual,1943-11-17,was delegate at (item),meeting,P1,P71,Q31,was delegate at,11,321,November,17 November 1943,other,1943-11-17,Q867-3a4fbd3a-4762-ce8d-9982-2c943c30ef6a
Q569,Margaret Alice Murray,1943-11-17T00:00:00Z,1943,ymd,NA,point in time,qual,1943-11-17,was delegate at (item),meeting,P1,P71,Q31,was delegate at,11,321,November,17 November 1943,other,1943-11-17,Q569-88a38f09-4fe1-cc51-fc48-ad691e950c54
Q133,Margerie Venables Taylor,1943-11-17T00:00:00Z,1943,ymd,NA,point in time,qual,1943-11-17,was delegate at (item),meeting,P1,P71,Q31,was delegate at,11,321,November,17 November 1943,other,1943-11-17,Q133-1d232900-4073-bbca-2fe5-3b22e1d507ff
Q709,Kathleen Mary Kenyon,1943-11-30T00:00:00Z,1943,ymd,NA,point in time,qual,1943-11-30,attended,meeting,P1,P24,Q31,attended,11,334,November,30 November 1943,other,1943-11-30,Q709-5a0ddf7e-4ee1-a95c-09fe-e3a754978f64
Q1324,Cecily M. Baker,1943-11-30T00:00:00Z,1943,ymd,NA,point in time,qual,1943-11-30,spoke at,meeting,P1,P23,Q31,spoke at,11,334,November,30 November 1943,other,1943-11-30,Q1324-d48bc1ca-4cea-fc63-41d1-61c8bbc2f5e8
Q807,Elsie Margaret Clifford,1943-11-30T00:00:00Z,1943,ymd,NA,point in time,qual,1943-11-30,spoke at,meeting,P1,P23,Q31,spoke at,11,334,November,30 November 1943,other,1943-11-30,Q807-e148a832-41b0-73fb-f1ca-6937ab07b5c6
Q709,Kathleen Mary Kenyon,1943-11-30T00:00:00Z,1943,ymd,NA,point in time,qual,1943-11-30,spoke at,meeting,P1,P23,Q31,spoke at,11,334,November,30 November 1943,other,1943-11-30,Q709-49dbc257-48fc-abab-b23a-69190807bb0c
Q1324,Cecily M. Baker,1943-11-30T00:00:00Z,1943,ymd,NA,point in time,qual,1943-11-30,was delegate at (item),meeting,P1,P71,Q31,was delegate at,11,334,November,30 November 1943,other,1943-11-30,Q1324-45c7105e-4fc3-4b62-48e6-85fc7f0c10f0
Q1114,Helen O'Neil,1943-11-30T00:00:00Z,1943,ymd,NA,point in time,qual,1943-11-30,was delegate at (item),meeting,P1,P71,Q31,was delegate at,11,334,November,30 November 1943,other,1943-11-30,Q1114-7ceec677-41cf-c0da-b0a1-17cb62e43e95
Q1654,Hilda Roderick Ellis Davidson,1943-12-27T00:00:00Z,1943,ymd,NA,point in time,main,1943-12-27,was married in (PIT value),NA,NA,P130,NA,was married in,12,361,December,27 December 1943,other,1943-12-27,Q1654-26093CD6-F95E-4C0E-A12E-1769BF965066
Q624,Maria Millington Lathbury Evans,1944-01-01T00:00:00Z,1944,y,NA,point in time,main,1944-00-00,date of death,NA,NA,P15,NA,date of death,1,1,January,1944,death,1944-01-01,Q624-1883adae-472c-9485-5c14-b78b1af6dff0
Q795,Veronica Inez Ruffer,1944-01-01T00:00:00Z,1944,y,latest,latest date,qual,1944-00-00,academic degree,bachelor's degree,P51,P59,Q593,academic degree,1,1,January,1944,education,1944-01-01,Q795-5a952dd1-46a4-acdb-8daa-e577e6a9fde1
Q1652,Beatrice de Cardi,1944-01-01T00:00:00Z,1944,y,NA,start time,qual,1944-00-00,resided at,Chungqing,P27,P29,Q3841,resided at,1,1,January,1944,other,1944-01-01,Q1652-6b116282-4ba8-0ebd-20ee-94c0e8d4efd9
Q805,Margaret Dickens Whinney,1944-01-01T00:00:00Z,1944,y,NA,point in time,qual,1944-00-00,resided at,Cranleigh,P1,P29,Q526,resided at,1,1,January,1944,other,1944-01-01,Q805-d34ffecf-41e1-486b-1c19-c411a7561283
Q796,Marion Helen Cooper,1944-01-01T00:00:00Z,1944,y,NA,point in time,qual,1944-00-00,resided at,Cuckfield,P1,P29,Q1314,resided at,1,1,January,1944,other,1944-01-01,Q796-259d235a-4a94-256d-3beb-4e3681b63bc3
Q803,Evelyn Mary Jamison,1944-01-01T00:00:00Z,1944,y,NA,point in time,qual,1944-00-00,resided at,London SW,P1,P29,Q2040,resided at,1,1,January,1944,other,1944-01-01,Q803-d20fb651-4ea0-771c-c130-3419f9f9ccbd
Q713,Joan Mabel Frederica du Plat Taylor,1944-01-01T00:00:00Z,1944,y,NA,point in time,qual,1944-00-00,resided at,London SW,P1,P29,Q2040,resided at,1,1,January,1944,other,1944-01-01,Q713-9a00572e-4dd8-838a-a5ca-1342836c1274
Q800,Margot Eates,1944-01-01T00:00:00Z,1944,y,NA,point in time,qual,1944-00-00,resided at,London W,P1,P29,Q2041,resided at,1,1,January,1944,other,1944-01-01,Q800-38c87b96-4df2-89eb-3cc2-fa45bd12742b
Q802,Mary Coate,1944-01-01T00:00:00Z,1944,y,NA,point in time,qual,1944-00-00,resided at,Oxford,P1,P29,Q82,resided at,1,1,January,1944,other,1944-01-01,Q802-9ec44046-4f77-012a-55d7-3e463cd502a2
Q108,Norah Jolliffe,1944-01-01T00:00:00Z,1944,y,NA,point in time,qual,1944-00-00,served on,Council,P1,P102,Q293,served on,1,1,January,1944,other,1944-01-01,Q108-bd5fb3ef-46b3-fb5c-b2ce-89d7db25733e
Q870,Gertrude Caton-Thompson,1944-01-01T00:00:00Z,1944,y,NA,start time,qual,1944-00-00,was fellow of,British Academy,P27,P75,Q3593,was fellow of,1,1,January,1944,other,1944-01-01,Q870-5fc416e9-4284-7b1f-e534-bbcc16ad97ff
Q802,Mary Coate,1944-01-01T00:00:00Z,1944,y,NA,point in time,qual,1944-00-00,was fellow of,Lady Margaret Hall,P1,P75,Q585,was fellow of,1,1,January,1944,other,1944-01-01,Q802-20fea714-4108-38de-74d9-8fb8b2dbf47d
Q798,Joan Wake,1944-01-01T00:00:00Z,1944,y,latest,latest date,qual,1944-00-00,was member of,British Records Association,P51,P67,Q2500,was member of,1,1,January,1944,other,1944-01-01,Q798-41c38e63-4288-3457-384a-73c1a7997a19
